Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Analog Channels,,
,,,-3.71E-07,0.000766325276345015,
,,,-3.7E-07,0.0011010532034561,
,,,-3.69E-07,0.000766325276345015,
,,,-3.68E-07,0.000431597349233925,
,,,-3.67E-07,0.000766325276345015,
,,,-3.66E-07,9.68694221228361E-05,
,,,-3.65E-07,0.0011010532034561,
,,,-3.64E-07,0.000766325276345015,
,,,-3.63E-07,0.000766325276345015,
,,,-3.62E-07,0.000766325276345015,
,,,-3.61E-07,0.000431597349233925,
,,,-3.6E-07,0.000431597349233925,
,,,-3.59E-07,9.68694221228361E-05,
,,,-3.58E-07,0.000431597349233925,
,,,-3.57E-07,0.000431597349233925,
,,,-3.56E-07,9.68694221228361E-05,
,,,-3.55E-07,9.68694221228361E-05,
,,,-3.54E-07,0.000431597349233925,
,,,-3.53E-07,9.68694221228361E-05,
,,,-3.52E-07,9.68694221228361E-05,
,,,-3.51E-07,9.68694221228361E-05,
,,,-3.5E-07,9.68694221228361E-05,
,,,-3.49E-07,-0.000237858504988253,
,,,-3.48E-07,0.000431597349233925,
,,,-3.47E-07,9.68694221228361E-05,
,,,-3.46E-07,-0.000237858504988253,
,,,-3.45E-07,-0.000237858504988253,
,,,-3.44E-07,0.000431597349233925,
,,,-3.43E-07,-0.000237858504988253,
,,,-3.42E-07,-0.000237858504988253,
,,,-3.41E-07,9.68694221228361E-05,
,,,-3.4E-07,9.68694221228361E-05,
,,,-3.39E-07,9.68694221228361E-05,
,,,-3.38E-07,0.000431597349233925,
,,,-3.37E-07,-0.000237858504988253,
,,,-3.36E-07,9.68694221228361E-05,
,,,-3.35E-07,9.68694221228361E-05,
,,,-3.34E-07,-0.000237858504988253,
,,,-3.33E-07,0.000431597349233925,
,,,-3.32E-07,-0.000237858504988253,
,,,-3.31E-07,9.68694221228361E-05,
,,,-3.3E-07,0.000431597349233925,
,,,-3.29E-07,-0.000237858504988253,
,,,-3.28E-07,9.68694221228361E-05,
,,,-3.27E-07,0.000431597349233925,
,,,-3.26E-07,9.68694221228361E-05,
,,,-3.25E-07,9.68694221228361E-05,
,,,-3.24E-07,-0.000237858504988253,
,,,-3.23E-07,9.68694221228361E-05,
,,,-3.22E-07,0.000766325276345015,
,,,-3.21E-07,9.68694221228361E-05,
,,,-3.2E-07,9.68694221228361E-05,
,,,-3.19E-07,0.000431597349233925,
,,,-3.18E-07,-0.000237858504988253,
,,,-3.17E-07,-0.000237858504988253,
,,,-3.16E-07,0.000431597349233925,
,,,-3.15E-07,0.000431597349233925,
,,,-3.14E-07,0.000431597349233925,
,,,-3.13E-07,0.000431597349233925,
,,,-3.12E-07,0.000766325276345015,
,,,-3.11E-07,0.000431597349233925,
,,,-3.1E-07,0.000431597349233925,
,,,-3.09E-07,9.68694221228361E-05,
,,,-3.08E-07,0.000431597349233925,
,,,-3.07E-07,9.68694221228361E-05,
,,,-3.06E-07,0.000766325276345015,
,,,-3.05E-07,0.000431597349233925,
,,,-3.04E-07,9.68694221228361E-05,
,,,-3.03E-07,9.68694221228361E-05,
,,,-3.02E-07,9.68694221228361E-05,
,,,-3.01E-07,0.000766325276345015,
,,,-3E-07,0.000431597349233925,
,,,-2.99E-07,0.000766325276345015,
,,,-2.98E-07,0.000431597349233925,
,,,-2.97E-07,0.000431597349233925,
,,,-2.96E-07,0.000431597349233925,
,,,-2.95E-07,0.000431597349233925,
,,,-2.94E-07,0.000431597349233925,
,,,-2.93E-07,0.000431597349233925,
,,,-2.92E-07,0.000766325276345015,
,,,-2.91E-07,0.000766325276345015,
,,,-2.9E-07,0.000431597349233925,
,,,-2.89E-07,0.000766325276345015,
,,,-2.88E-07,0.000431597349233925,
,,,-2.87E-07,0.000431597349233925,
,,,-2.86E-07,0.000766325276345015,
,,,-2.85E-07,0.000431597349233925,
,,,-2.84E-07,0.000766325276345015,
,,,-2.83E-07,0.0011010532034561,
,,,-2.82E-07,0.000766325276345015,
,,,-2.81E-07,9.68694221228361E-05,
,,,-2.8E-07,0.000431597349233925,
,,,-2.79E-07,0.000766325276345015,
,,,-2.78E-07,9.68694221228361E-05,
,,,-2.77E-07,9.68694221228361E-05,
,,,-2.76E-07,0.000766325276345015,
,,,-2.75E-07,0.000766325276345015,
,,,-2.74E-07,0.000431597349233925,
,,,-2.73E-07,0.000431597349233925,
,,,-2.72E-07,0.000431597349233925,
,,,-2.71E-07,0.000431597349233925,
,,,-2.7E-07,0.000431597349233925,
,,,-2.69E-07,0.000766325276345015,
,,,-2.68E-07,0.000431597349233925,
,,,-2.67E-07,9.68694221228361E-05,
,,,-2.66E-07,0.000431597349233925,
,,,-2.65E-07,0.000431597349233925,
,,,-2.64E-07,0.000766325276345015,
,,,-2.63E-07,9.68694221228361E-05,
,,,-2.62E-07,9.68694221228361E-05,
,,,-2.61E-07,0.000766325276345015,
,,,-2.6E-07,0.000431597349233925,
,,,-2.59E-07,0.000431597349233925,
,,,-2.58E-07,0.000766325276345015,
,,,-2.57E-07,0.000431597349233925,
,,,-2.56E-07,0.000431597349233925,
,,,-2.55E-07,0.000431597349233925,
,,,-2.54E-07,0.000431597349233925,
,,,-2.53E-07,-0.000237858504988253,
,,,-2.52E-07,0.000431597349233925,
,,,-2.51E-07,0.0011010532034561,
,,,-2.5E-07,0.000431597349233925,
,,,-2.49E-07,0.000766325276345015,
,,,-2.48E-07,0.0011010532034561,
,,,-2.47E-07,0.000766325276345015,
,,,-2.46E-07,0.000766325276345015,
,,,-2.45E-07,0.0011010532034561,
,,,-2.44E-07,0.00143578113056719,
,,,-2.43E-07,0.00177050905767828,
,,,-2.42E-07,0.00177050905767828,
,,,-2.41E-07,0.00143578113056719,
,,,-2.4E-07,0.00177050905767828,
,,,-2.39E-07,0.00210523698478937,
,,,-2.38E-07,0.00177050905767828,
,,,-2.37E-07,0.00243996491190046,
,,,-2.36E-07,0.00177050905767828,
,,,-2.35E-07,0.00243996491190046,
,,,-2.34E-07,0.00277469283901155,
,,,-2.33E-07,0.00243996491190046,
,,,-2.32E-07,0.00243996491190046,
,,,-2.31E-07,0.00277469283901155,
,,,-2.3E-07,0.00277469283901155,
,,,-2.29E-07,0.00277469283901155,
,,,-2.28E-07,0.00277469283901155,
,,,-2.27E-07,0.00310942076612264,
,,,-2.26E-07,0.00310942076612264,
,,,-2.25E-07,0.00310942076612264,
,,,-2.24E-07,0.00310942076612264,
,,,-2.23E-07,0.00310942076612264,
,,,-2.22E-07,0.00344414869323373,
,,,-2.21E-07,0.00310942076612264,
,,,-2.2E-07,0.00344414869323373,
,,,-2.19E-07,0.00377887662034482,
,,,-2.18E-07,0.00377887662034482,
,,,-2.17E-07,0.00377887662034482,
,,,-2.16E-07,0.00377887662034482,
,,,-2.15E-07,0.00377887662034482,
,,,-2.14E-07,0.00411360454745591,
,,,-2.13E-07,0.004448332474567,
,,,-2.12E-07,0.004448332474567,
,,,-2.11E-07,0.00411360454745591,
,,,-2.1E-07,0.00478306040167809,
,,,-2.09E-07,0.004448332474567,
,,,-2.08E-07,0.004448332474567,
,,,-2.07E-07,0.004448332474567,
,,,-2.06E-07,0.004448332474567,
,,,-2.05E-07,0.00511778832878917,
,,,-2.04E-07,0.00478306040167809,
,,,-2.03E-07,0.00511778832878917,
,,,-2.02E-07,0.004448332474567,
,,,-2.01E-07,0.00545251625590026,
,,,-2E-07,0.00478306040167809,
,,,-1.99E-07,0.004448332474567,
,,,-1.98E-07,0.00511778832878917,
,,,-1.97E-07,0.00545251625590026,
,,,-1.96E-07,0.00511778832878917,
,,,-1.95E-07,0.00545251625590026,
,,,-1.94E-07,0.00545251625590026,
,,,-1.93E-07,0.00511778832878917,
,,,-1.92E-07,0.00545251625590026,
,,,-1.91E-07,0.00511778832878917,
,,,-1.9E-07,0.00578724418301135,
,,,-1.89E-07,0.00511778832878917,
,,,-1.88E-07,0.00612197211012244,
,,,-1.87E-07,0.00578724418301135,
,,,-1.86E-07,0.00578724418301135,
,,,-1.85E-07,0.00545251625590026,
,,,-1.84E-07,0.00578724418301135,
,,,-1.83E-07,0.00578724418301135,
,,,-1.82E-07,0.00545251625590026,
,,,-1.81E-07,0.00545251625590026,
,,,-1.8E-07,0.00578724418301135,
,,,-1.79E-07,0.00545251625590026,
,,,-1.78E-07,0.00612197211012244,
,,,-1.77E-07,0.00612197211012244,
,,,-1.76E-07,0.00578724418301135,
,,,-1.75E-07,0.00578724418301135,
,,,-1.74E-07,0.00578724418301135,
,,,-1.73E-07,0.00612197211012244,
,,,-1.72E-07,0.00545251625590026,
,,,-1.71E-07,0.00578724418301135,
,,,-1.7E-07,0.00578724418301135,
,,,-1.69E-07,0.00545251625590026,
,,,-1.68E-07,0.00578724418301135,
,,,-1.67E-07,0.00578724418301135,
,,,-1.66E-07,0.00545251625590026,
,,,-1.65E-07,0.00545251625590026,
,,,-1.64E-07,0.00545251625590026,
,,,-1.63E-07,0.00578724418301135,
,,,-1.62E-07,0.00578724418301135,
,,,-1.61E-07,0.00545251625590026,
,,,-1.6E-07,0.00578724418301135,
,,,-1.59E-07,0.00578724418301135,
,,,-1.58E-07,0.00545251625590026,
,,,-1.57E-07,0.00545251625590026,
,,,-1.56E-07,0.00578724418301135,
,,,-1.55E-07,0.00578724418301135,
,,,-1.54E-07,0.00545251625590026,
,,,-1.53E-07,0.00545251625590026,
,,,-1.52E-07,0.00578724418301135,
,,,-1.51E-07,0.00545251625590026,
,,,-1.5E-07,0.00545251625590026,
,,,-1.49E-07,0.00511778832878917,
,,,-1.48E-07,0.00545251625590026,
,,,-1.47E-07,0.00545251625590026,
,,,-1.46E-07,0.00545251625590026,
,,,-1.45E-07,0.00545251625590026,
,,,-1.44E-07,0.00545251625590026,
,,,-1.43E-07,0.00545251625590026,
,,,-1.42E-07,0.00545251625590026,
,,,-1.41E-07,0.00511778832878917,
,,,-1.4E-07,0.00511778832878917,
,,,-1.39E-07,0.00511778832878917,
,,,-1.38E-07,0.00478306040167809,
,,,-1.37E-07,0.00511778832878917,
,,,-1.36E-07,0.00545251625590026,
,,,-1.35E-07,0.00545251625590026,
,,,-1.34E-07,0.00511778832878917,
,,,-1.33E-07,0.00511778832878917,
,,,-1.32E-07,0.00511778832878917,
,,,-1.31E-07,0.00511778832878917,
,,,-1.3E-07,0.00511778832878917,
,,,-1.29E-07,0.00511778832878917,
,,,-1.28E-07,0.00478306040167809,
,,,-1.27E-07,0.00511778832878917,
,,,-1.26E-07,0.00511778832878917,
,,,-1.25E-07,0.004448332474567,
,,,-1.24E-07,0.00478306040167809,
,,,-1.23E-07,0.00478306040167809,
,,,-1.22E-07,0.00478306040167809,
,,,-1.21E-07,0.00478306040167809,
,,,-1.2E-07,0.00511778832878917,
,,,-1.19E-07,0.00478306040167809,
,,,-1.18E-07,0.004448332474567,
,,,-1.17E-07,0.00511778832878917,
,,,-1.16E-07,0.00511778832878917,
,,,-1.15E-07,0.00478306040167809,
,,,-1.14E-07,0.00545251625590026,
,,,-1.13E-07,0.00478306040167809,
,,,-1.12E-07,0.00478306040167809,
,,,-1.11E-07,0.00478306040167809,
,,,-1.1E-07,0.00478306040167809,
,,,-1.09E-07,0.004448332474567,
,,,-1.08E-07,0.00411360454745591,
,,,-1.07E-07,0.00478306040167809,
,,,-1.06E-07,0.00478306040167809,
,,,-1.05E-07,0.00478306040167809,
,,,-1.04E-07,0.00478306040167809,
,,,-1.03E-07,0.00478306040167809,
,,,-1.02E-07,0.00478306040167809,
,,,-1.01E-07,0.00478306040167809,
,,,-9.99999999999999E-08,0.004448332474567,
,,,-9.9E-08,0.004448332474567,
,,,-9.8E-08,0.00478306040167809,
,,,-9.69999999999999E-08,0.004448332474567,
,,,-9.6E-08,0.004448332474567,
,,,-9.49999999999999E-08,0.00411360454745591,
,,,-9.4E-08,0.00377887662034482,
,,,-9.29999999999999E-08,0.004448332474567,
,,,-9.2E-08,0.004448332474567,
,,,-9.1E-08,0.00411360454745591,
,,,-8.99999999999999E-08,0.004448332474567,
,,,-8.9E-08,0.00377887662034482,
,,,-8.79999999999999E-08,0.00478306040167809,
,,,-8.7E-08,0.004448332474567,
,,,-8.6E-08,0.00411360454745591,
,,,-8.49999999999999E-08,0.004448332474567,
,,,-8.4E-08,0.004448332474567,
,,,-8.29999999999999E-08,0.004448332474567,
,,,-8.2E-08,0.004448332474567,
,,,-8.09999999999999E-08,0.00377887662034482,
,,,-8E-08,0.00377887662034482,
,,,-7.9E-08,0.00377887662034482,
,,,-7.79999999999999E-08,0.00411360454745591,
,,,-7.7E-08,0.00411360454745591,
,,,-7.59999999999999E-08,0.00377887662034482,
,,,-7.5E-08,0.00411360454745591,
,,,-7.39999999999999E-08,0.00411360454745591,
,,,-7.29999999999999E-08,0.00377887662034482,
,,,-7.2E-08,0.00377887662034482,
,,,-7.09999999999999E-08,0.00377887662034482,
,,,-7E-08,0.00411360454745591,
,,,-6.89999999999999E-08,0.00411360454745591,
,,,-6.8E-08,0.00377887662034482,
,,,-6.7E-08,0.00344414869323373,
,,,-6.59999999999999E-08,0.00377887662034482,
,,,-6.5E-08,0.00377887662034482,
,,,-6.39999999999999E-08,0.00344414869323373,
,,,-6.3E-08,0.00344414869323373,
,,,-6.19999999999999E-08,0.00310942076612264,
,,,-6.09999999999999E-08,0.00310942076612264,
,,,-6E-08,0.00377887662034482,
,,,-5.89999999999999E-08,0.00377887662034482,
,,,-5.8E-08,0.00310942076612264,
,,,-5.69999999999999E-08,0.00344414869323373,
,,,-5.6E-08,0.00377887662034482,
,,,-5.5E-08,0.00344414869323373,
,,,-5.39999999999999E-08,0.00344414869323373,
,,,-5.3E-08,0.00344414869323373,
,,,-5.19999999999999E-08,0.00344414869323373,
,,,-5.1E-08,0.00344414869323373,
,,,-4.99999999999999E-08,0.00377887662034482,
,,,-4.9E-08,0.00310942076612264,
,,,-4.8E-08,0.00310942076612264,
,,,-4.69999999999999E-08,0.00344414869323373,
,,,-4.6E-08,0.00344414869323373,
,,,-4.49999999999999E-08,0.00377887662034482,
,,,-4.4E-08,0.00310942076612264,
,,,-4.29999999999999E-08,0.00344414869323373,
,,,-4.19999999999999E-08,0.00344414869323373,
,,,-4.1E-08,0.00344414869323373,
,,,-3.99999999999999E-08,0.00344414869323373,
,,,-3.9E-08,0.00310942076612264,
,,,-3.79999999999999E-08,0.00344414869323373,
,,,-3.7E-08,0.00344414869323373,
,,,-3.6E-08,0.00310942076612264,
,,,-3.49999999999999E-08,0.00377887662034482,
,,,-3.4E-08,0.00344414869323373,
,,,-3.29999999999999E-08,0.00344414869323373,
,,,-3.2E-08,0.00344414869323373,
,,,-3.09999999999999E-08,0.00310942076612264,
,,,-2.99999999999999E-08,0.00310942076612264,
,,,-2.9E-08,0.00277469283901155,
,,,-2.79999999999999E-08,0.00344414869323373,
,,,-2.7E-08,0.00310942076612264,
,,,-2.59999999999999E-08,0.00277469283901155,
,,,-2.5E-08,0.00277469283901155,
,,,-2.4E-08,0.00344414869323373,
,,,-2.29999999999999E-08,0.00344414869323373,
,,,-2.2E-08,0.00310942076612264,
,,,-2.1E-08,0.00277469283901155,
,,,-1.99999999999999E-08,0.00344414869323373,
,,,-1.89999999999999E-08,0.00344414869323373,
,,,-1.8E-08,0.00411360454745591,
,,,-1.69999999999999E-08,0.00411360454745591,
,,,-1.59999999999999E-08,0.00411360454745591,
,,,-1.5E-08,0.004448332474567,
,,,-1.4E-08,0.004448332474567,
,,,-1.29999999999999E-08,0.00511778832878917,
,,,-1.19999999999999E-08,0.00511778832878917,
,,,-1.1E-08,0.00545251625590026,
,,,-9.9999999999999E-09,0.00612197211012244,
,,,-8.99999999999994E-09,0.00645670003723353,
,,,-7.99999999999997E-09,0.00645670003723353,
,,,-7E-09,0.00679142796434462,
,,,-5.99999999999992E-09,0.00712615589145571,
,,,-4.99999999999995E-09,0.00779561174567789,
,,,-3.99999999999998E-09,0.00813033967278898,
,,,-2.99999999999991E-09,0.00813033967278898,
,,,-1.99999999999994E-09,0.00846506759990007,
,,,-9.99999999999969E-10,0.00879979552701116,
,,,1.05879118406788E-22,0.00913452345412225,
,,,1.00000000000008E-09,0.00946925138123333,
,,,2.00000000000004E-09,0.00946925138123333,
,,,3.00000000000001E-09,0.00980397930834442,
,,,4.00000000000009E-09,0.0104734351625666,
,,,5.00000000000006E-09,0.0111428910167888,
,,,6.00000000000003E-09,0.0111428910167888,
,,,7.0000000000001E-09,0.0114776189438999,
,,,8.00000000000007E-09,0.011812346871011,
,,,9.00000000000004E-09,0.011812346871011,
,,,1E-08,0.0124818027252331,
,,,1.10000000000001E-08,0.0128165306523442,
,,,1.20000000000001E-08,0.0134859865065664,
,,,1.3E-08,0.0131512585794553,
,,,1.40000000000001E-08,0.0141554423607886,
,,,1.50000000000001E-08,0.0141554423607886,
,,,1.6E-08,0.0141554423607886,
,,,1.7E-08,0.0148248982150108,
,,,1.80000000000001E-08,0.0148248982150108,
,,,1.90000000000001E-08,0.0154943540692329,
,,,2E-08,0.0151596261421219,
,,,2.10000000000001E-08,0.0154943540692329,
,,,2.20000000000001E-08,0.0161638099234551,
,,,2.3E-08,0.0164985378505662,
,,,2.4E-08,0.0168332657776773,
,,,2.50000000000001E-08,0.0161638099234551,
,,,2.6E-08,0.0168332657776773,
,,,2.7E-08,0.0171679937047884,
,,,2.80000000000001E-08,0.0171679937047884,
,,,2.90000000000001E-08,0.0178374495590106,
,,,3E-08,0.0181721774861217,
,,,3.10000000000001E-08,0.0181721774861217,
,,,3.20000000000001E-08,0.0181721774861217,
,,,3.3E-08,0.0185069054132327,
,,,3.4E-08,0.0181721774861217,
,,,3.50000000000001E-08,0.0185069054132327,
,,,3.60000000000001E-08,0.0191763612674549,
,,,3.7E-08,0.0191763612674549,
,,,3.80000000000001E-08,0.0188416333403438,
,,,3.90000000000001E-08,0.0191763612674549,
,,,4E-08,0.0201805450487882,
,,,4.1E-08,0.0198458171216771,
,,,4.20000000000001E-08,0.0198458171216771,
,,,4.30000000000001E-08,0.0198458171216771,
,,,4.4E-08,0.0201805450487882,
,,,4.50000000000001E-08,0.0201805450487882,
,,,4.60000000000001E-08,0.0201805450487882,
,,,4.7E-08,0.0201805450487882,
,,,4.8E-08,0.0198458171216771,
,,,4.90000000000001E-08,0.0205152729758993,
,,,5.00000000000001E-08,0.0205152729758993,
,,,5.1E-08,0.0208500009030104,
,,,5.20000000000001E-08,0.0205152729758993,
,,,5.30000000000001E-08,0.0208500009030104,
,,,5.4E-08,0.0208500009030104,
,,,5.50000000000001E-08,0.0205152729758993,
,,,5.60000000000001E-08,0.0208500009030104,
,,,5.7E-08,0.0208500009030104,
,,,5.8E-08,0.0208500009030104,
,,,5.90000000000001E-08,0.0211847288301215,
,,,6.00000000000001E-08,0.0205152729758993,
,,,6.1E-08,0.0208500009030104,
,,,6.20000000000001E-08,0.0211847288301215,
,,,6.30000000000001E-08,0.0208500009030104,
,,,6.4E-08,0.0205152729758993,
,,,6.5E-08,0.0205152729758993,
,,,6.60000000000001E-08,0.0208500009030104,
,,,6.70000000000001E-08,0.0205152729758993,
,,,6.8E-08,0.0208500009030104,
,,,6.90000000000001E-08,0.0205152729758993,
,,,7.00000000000001E-08,0.0205152729758993,
,,,7.1E-08,0.0208500009030104,
,,,7.2E-08,0.0208500009030104,
,,,7.30000000000001E-08,0.0201805450487882,
,,,7.40000000000001E-08,0.0201805450487882,
,,,7.5E-08,0.0198458171216771,
,,,7.60000000000001E-08,0.0201805450487882,
,,,7.70000000000001E-08,0.0201805450487882,
,,,7.8E-08,0.0201805450487882,
,,,7.9E-08,0.0198458171216771,
,,,8.00000000000001E-08,0.019511089194566,
,,,8.10000000000001E-08,0.019511089194566,
,,,8.2E-08,0.019511089194566,
,,,8.30000000000001E-08,0.0198458171216771,
,,,8.40000000000001E-08,0.019511089194566,
,,,8.5E-08,0.019511089194566,
,,,8.60000000000001E-08,0.019511089194566,
,,,8.70000000000001E-08,0.019511089194566,
,,,8.8E-08,0.0188416333403438,
,,,8.9E-08,0.0188416333403438,
,,,9.00000000000001E-08,0.0185069054132327,
,,,9.10000000000001E-08,0.0185069054132327,
,,,9.2E-08,0.0188416333403438,
,,,9.30000000000001E-08,0.0185069054132327,
,,,9.40000000000001E-08,0.0181721774861217,
,,,9.5E-08,0.0185069054132327,
,,,9.6E-08,0.0185069054132327,
,,,9.70000000000001E-08,0.0181721774861217,
,,,9.80000000000001E-08,0.0175027216318995,
,,,9.9E-08,0.0175027216318995,
,,,1E-07,0.0181721774861217,
,,,1.01E-07,0.0175027216318995,
,,,1.02E-07,0.0171679937047884,
,,,1.03E-07,0.0168332657776773,
,,,1.04E-07,0.0171679937047884,
,,,1.05E-07,0.0171679937047884,
,,,1.06E-07,0.0168332657776773,
,,,1.07E-07,0.0168332657776773,
,,,1.08E-07,0.0164985378505662,
,,,1.09E-07,0.0164985378505662,
,,,1.1E-07,0.0168332657776773,
,,,1.11E-07,0.0161638099234551,
