Address:,USB0::0x0957::0x17BC::MY60101365::0::INSTR,,Analog Channels,,,
Model:,MSO-X 4154A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY60101365,,-1.5E-08,0.000125523016322404,0.000144665275001898,
Firmware Version:,07.31.2020012900,,-1.4921875E-08,-0.000240585781284608,-1.22384954011068E-05,
Start Time:,2022-09-16 12:15:40.355,,-1.484375E-08,-0.000345188294886611,-0.000284205030766316,
Capture#:,16,,-1.4765625E-08,-0.000209205027204007,-0.000451569052529521,
,,,-1.46875E-08,0,-0.000493410057970323,
,,,-1.4609375E-08,0.000177824273123406,-0.000388807544368319,
,,,-1.453125E-08,0.000219665278564207,-0.000169142265804112,
,,,-1.4453125E-08,0.000188284524483606,0.000102824269561097,
,,,-1.4375E-08,0.000230125529924408,0.000291108794044703,
,,,-1.4296875E-08,0.000345188294886611,0.000353870302205905,
,,,-1.421875E-08,0.000512552316649817,0.000280648542684503,
,,,-1.4140625E-08,0.000523012568010017,0.000102824269561097,
,,,-1.40625E-08,0.000324267792166211,4.0062761399895E-05,
,,,-1.3984375E-08,9.41422622418031E-05,0.000144665275001898,
,,,-1.390625E-08,-2.09205027204007E-05,0.000353870302205905,
,,,-1.3828125E-08,0.000104602513602003,0.000563075329409912,
,,,-1.375E-08,0.000460251059848815,0.000563075329409912,
,,,-1.3671875E-08,0.000679916338413022,0.000312029296765104,
,,,-1.359375E-08,0.000700836841133423,8.68200731929392E-06,
,,,-1.3515625E-08,0.000502092065289617,-0.000221443522605114,
,,,-1.34375E-08,0.000230125529924408,-0.000242364025325514,
,,,-1.3359375E-08,0.000156903770403005,-2.26987467613071E-05,
,,,-1.328125E-08,0.000240585781284608,0.0001865062804427,
,,,-1.3203125E-08,0.000387029300327413,0.000312029296765104,
,,,-1.3125E-08,0.000481171562569216,0.000270188291324303,
,,,-1.3046875E-08,0.00031380754080601,6.09832641202956E-05,
,,,-1.296875E-08,1.04602513602003E-05,-8.54602549225092E-05,
,,,-1.2890625E-08,-0.000261506284005009,-5.40795008419082E-05,
,,,-1.28125E-08,-0.000418410054408014,0.000165585777722299,
,,,-1.2734375E-08,-0.000366108797607012,0.000510774072608911,
,,,-1.265625E-08,-0.000115062764962204,0.000636297088931315,
,,,-1.2578125E-08,0.000156903770403005,0.000458472815807909,
,,,-1.25E-08,0.000376569048967212,8.19037668406963E-05,
,,,-1.2421875E-08,0.000460251059848815,-0.000346966538927518,
,,,-1.234375E-08,0.000345188294886611,-0.000566631817491725,
,,,-1.2265625E-08,0.000115062764962204,-0.000472489555249922,
,,,-1.21875E-08,-0.000135983267682604,-0.000273744779406115,
,,,-1.2109375E-08,-0.000345188294886611,-6.45397522021085E-05,
,,,-1.203125E-08,-0.000439330557128415,6.09832641202956E-05,
,,,-1.1953125E-08,-0.000271966535365209,0.000102824269561097,
,,,-1.1875E-08,7.32217595214024E-05,0.000165585777722299,
,,,-1.1796875E-08,0.000502092065289617,0.0002074267831631,
,,,-1.171875E-08,0.000889121365617029,0.0001865062804427,
,,,-1.1640625E-08,0.000951882873778231,7.1443515480496E-05,
,,,-1.15625E-08,0.00060669457889162,-3.31589981215075E-05,
,,,-1.1484375E-08,7.32217595214024E-05,-4.36192494817078E-05,
,,,-1.140625E-08,-0.000449790808488615,8.68200731929392E-06,
,,,-1.1328125E-08,-0.000742677846574225,8.19037668406963E-05,
,,,-1.125E-08,-0.000554393322090618,8.68200731929392E-06,
,,,-1.1171875E-08,-0.000188284524483606,-0.000190062768524513,
,,,-1.109375E-08,0.000177824273123406,-0.000346966538927518,
,,,-1.1015625E-08,0.000407949803047813,-0.000378347293008119,
,,,-1.09375E-08,0.000407949803047813,-0.000200523019884713,
,,,-1.0859375E-08,0.000345188294886611,0.000134205023641698,
,,,-1.078125E-08,0.000282426786725409,0.000385251056286506,
,,,-1.0703125E-08,0.000251046032644808,0.00050031382124871,
,,,-1.0625E-08,0.000219665278564207,0.000427092061727308,
,,,-1.0546875E-08,0.000198744775843807,0.0001865062804427,
,,,-1.046875E-08,0.000219665278564207,-2.26987467613071E-05,
,,,-1.0390625E-08,0.000261506284005009,-0.000127301260363311,
,,,-1.03125E-08,0.00031380754080601,-0.000127301260363311,
,,,-1.0234375E-08,0.00031380754080601,-4.36192494817078E-05,
,,,-1.015625E-08,0.000177824273123406,-3.31589981215075E-05,
,,,-1.0078125E-08,3.1380754080601E-05,-8.54602549225092E-05,
,,,-1E-08,-8.36820108816028E-05,-0.000127301260363311,
,,,-9.921875E-09,-0.000104602513602003,-0.00011684100900311,
,,,-9.84375E-09,-4.18410054408014E-05,-1.77824404090643E-06,
,,,-9.765625E-09,2.09205027204007E-05,0.000102824269561097,
,,,-9.6875E-09,8.36820108816028E-05,7.1443515480496E-05,
,,,-9.609375E-09,0.000156903770403005,-7.50000035623088E-05,
,,,-9.53125E-09,0.000282426786725409,-0.000326046036207117,
,,,-9.453125E-09,0.000428870305768214,-0.000503870309330523,
,,,-9.375E-09,0.000491631813929416,-0.000514330560690723,
,,,-9.296875E-09,0.000470711311209016,-0.000430648549809121,
,,,-9.21875E-09,0.000366108797607012,-0.000294665282126516,
,,,-9.140625E-09,0.000324267792166211,-0.000200523019884713,
,,,-9.0625E-09,0.000397489551687613,-0.000200523019884713,
,,,-8.984375E-09,0.000470711311209016,-0.000252824276685715,
,,,-8.90625E-09,0.000470711311209016,-0.000315585784846917,
,,,-8.828125E-09,0.000345188294886611,-0.000378347293008119,
,,,-8.75E-09,0.000156903770403005,-0.000388807544368319,
,,,-8.671875E-09,0.000125523016322404,-0.000357426790287718,
,,,-8.59375E-09,0.000240585781284608,-0.000305125533486716,
,,,-8.515625E-09,0.000439330557128415,-0.000252824276685715,
,,,-8.4375E-09,0.000533472819370218,-0.000242364025325514,
,,,-8.359375E-09,0.000407949803047813,-0.000252824276685715,
,,,-8.28125E-09,0.000230125529924408,-0.000231903773965314,
,,,-8.203125E-09,0.000125523016322404,-0.000169142265804112,
,,,-8.125E-09,0.000198744775843807,-5.40795008419082E-05,
,,,-8.046875E-09,0.000418410054408014,6.09832641202956E-05,
,,,-7.96875E-09,0.000533472819370218,7.1443515480496E-05,
,,,-7.890625E-09,0.000491631813929416,-1.22384954011068E-05,
,,,-7.8125E-09,0.000324267792166211,-0.000127301260363311,
,,,-7.734375E-09,0.000125523016322404,-0.000231903773965314,
,,,-7.65625E-09,7.32217595214024E-05,-0.000179602517164312,
,,,-7.578125E-09,0.000115062764962204,-3.31589981215075E-05,
,,,-7.5E-09,0.000219665278564207,0.000113284520921297,
,,,-7.421875E-09,0.000355648546246812,0.0001969665318029,
,,,-7.34375E-09,0.000460251059848815,0.000102824269561097,
,,,-7.265625E-09,0.000470711311209016,-0.00010638075764291,
,,,-7.1875E-09,0.000345188294886611,-0.000315585784846917,
,,,-7.109375E-09,8.36820108816028E-05,-0.000441108801169321,
,,,-7.03125E-09,-0.000282426786725409,-0.000430648549809121,
,,,-6.953125E-09,-0.000481171562569216,-0.000263284528045915,
,,,-6.875E-09,-0.000407949803047813,-0.00011684100900311,
,,,-6.796875E-09,-0.000146443519042805,-7.50000035623088E-05,
,,,-6.71875E-09,0.000230125529924408,-0.000148221763083711,
,,,-6.640625E-09,0.000460251059848815,-0.000305125533486716,
,,,-6.5625E-09,0.000439330557128415,-0.000378347293008119,
,,,-6.484375E-09,0.000324267792166211,-0.000305125533486716,
,,,-6.40625E-09,0.000188284524483606,-0.000127301260363311,
,,,-6.328125E-09,0.000115062764962204,8.19037668406963E-05,
,,,-6.25E-09,0.000125523016322404,9.23640182008967E-05,
,,,-6.171875E-09,0.000146443519042805,-0.00011684100900311,
,,,-6.09375E-09,0.000188284524483606,-0.00042018829844892,
,,,-6.015625E-09,0.000240585781284608,-0.000681694582453929,
,,,-5.9375E-09,0.000334728043526411,-0.000754916341975331,
,,,-5.859375E-09,0.000397489551687613,-0.000514330560690723,
,,,-5.78125E-09,0.000355648546246812,-0.000242364025325514,
,,,-5.703125E-09,0.000198744775843807,-7.50000035623088E-05,
,,,-5.625E-09,-1.04602513602003E-05,-0.00011684100900311,
,,,-5.546875E-09,-9.41422622418031E-05,-0.000388807544368319,
,,,-5.46875E-09,1.04602513602003E-05,-0.000598012571572326,
,,,-5.390625E-09,0.000209205027204007,-0.000556171566131525,
,,,-5.3125E-09,0.000449790808488615,-0.000242364025325514,
,,,-5.234375E-09,0.00059623432753142,0.000270188291324303,
